Symbol,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191120,20191121,20191122
QRVO_011720C110,U,U,U,U,U,U,U,U,3200:103.7:1079263:2.6:24,3203:103.75:941415:2.25:81,3277:103.25:1241671:2.1:57,3310:101.9:969545:1.85:52,3317:100.9:1311767:1.6:46,[3332:101.72:1137907:1.41:21
QRVO_011720C115,U,U,U,U,U,U,U,U,185:103.7:1079263:1.25:4,184:103.75:941415:1.1:17,176:103.25:1241671:1.05:16,194:101.9:969545:0.8:821,964:100.9:1311767:0.67:1,[965:101.72:1137907:0.72:1
QRVO_011720C120,U,U,U,U,U,U,U,U,131:103.7:1079263:0.65:1,131:103.75:941415:0.45:8,139:103.25:1241671:0.45:0,160:101.9:969545:0.36:685,845:100.9:1311767:0.32:2,[845:101.72:1137907:0.3:15
QRVO_011720C125,U,U,U,U,U,U,U,U,226:103.7:1079263:0.3:2,228:103.75:941415:0.22:10,228:103.25:1241671:0.19:20,248:101.9:969545:0.2:0,248:100.9:1311767:0.2:0,[248:101.72:1137907:0.2:0
QRVO_011720C77.5,U,U,U,U,U,U,U,U,228:103.7:1079263:27.0:0,228:103.75:941415:27.0:0,228:103.25:1241671:27.0:0,228:101.9:969545:27.0:0,228:100.9:1311767:27.0:0,[228:101.72:1137907:27.0:0
QRVO_011720C80,U,U,U,U,U,U,U,U,1157:103.7:1079263:23.85:5,1158:103.75:941415:23.85:0,1158:103.25:1241671:23.85:0,1158:101.9:969545:23.4:1,1159:100.9:1311767:21.4:10,[1159:101.72:1137907:21.4:0
QRVO_011720C82.5,U,U,U,U,U,U,U,U,789:103.7:1079263:22.1:0,789:103.75:941415:22.1:0,789:103.25:1241671:21.75:4,789:101.9:969545:21.75:0,789:100.9:1311767:21.75:0,[789:101.72:1137907:21.75:0
QRVO_011720C85,U,U,U,U,U,U,U,U,531:103.7:1079263:16.55:0,531:103.75:941415:19.32:1,531:103.25:1241671:19.32:0,531:101.9:969545:18.0:10,526:100.9:1311767:17.37:1,[525:101.72:1137907:17.37:0
QRVO_011720C87.5,U,U,U,U,U,U,U,U,93:103.7:1079263:16.07:0,93:103.75:941415:16.07:0,93:103.25:1241671:16.07:0,93:101.9:969545:16.07:0,93:100.9:1311767:14.99:2,[93:101.72:1137907:14.99:0
QRVO_011720C90,U,U,U,U,U,U,U,U,533:103.7:1079263:14.4:0,533:103.75:941415:14.9:2,534:103.25:1241671:14.9:0,534:101.9:969545:14.0:6,534:100.9:1311767:14.0:0,[534:101.72:1137907:13.0:1
QRVO_011720C92.5,U,U,U,U,U,U,U,U,206:103.7:1079263:13.3:1,206:103.75:941415:12.73:2,208:103.25:1241671:12.73:0,208:101.9:969545:12.6:1,209:100.9:1311767:12.6:0,[209:101.72:1137907:12.6:0
QRVO_011720C95,U,U,U,U,U,U,U,U,231:103.7:1079263:10.8:10,231:103.75:941415:10.88:27,243:103.25:1241671:10.88:0,243:101.9:969545:9.72:7,236:100.9:1311767:8.55:11,[231:101.72:1137907:8.5:1
QRVO_011720C97.5,U,U,U,U,U,U,U,U,12:103.7:1079263:8.75:0,12:103.75:941415:8.75:0,12:103.25:1241671:8.75:0,12:101.9:969545:8.75:0,12:100.9:1311767:8.75:0,[12:101.72:1137907:8.75:0
QRVO_011720C130,U,U,U,U,U,U,U,U,U,U,0:103.25:1241671:0.0:0,0:101.9:969545:0.0:0,0:100.9:1311767:0.0:0,[0:101.72:1137907:0.0:0
QRVO_011720C135,U,U,U,U,U,U,U,U,U,U,0:103.25:1241671:0.0:0,0:101.9:969545:0.0:0,0:100.9:1311767:0.0:0,[0:101.72:1137907:0.0:0
QRVO_011720C140,U,U,U,U,U,U,U,U,U,U,0:103.25:1241671:0.0:0,0:101.9:969545:0.0:0,0:100.9:1311767:0.0:0,[0:101.72:1137907:0.0:0
QRVO_011720C145,U,U,U,U,U,U,U,U,U,U,0:103.25:1241671:0.0:0,0:101.9:969545:0.0:0,0:100.9:1311767:0.0:0,[0:101.72:1137907:0.0:0
QRVO_011720C150,U,U,U,U,U,U,U,U,U,U,0:103.25:1241671:0.0:0,0:101.9:969545:0.0:0,0:100.9:1311767:0.0:0,[0:101.72:1137907:0.0:0
