Symbol,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191120,20191121,20191122
QRVO_011720P100,U,U,U,U,U,U,U,U,225:103.7:1079263:3.2:5,230:103.75:941415:3.1:4,233:103.25:1241671:3.4:16,247:101.9:969545:3.45:3,256:100.9:1311767:4.1:42,[262:101.72:1137907:3.77:11
QRVO_011720P105,U,U,U,U,U,U,U,U,50:103.7:1079263:6.35:0,50:103.75:941415:5.25:2,52:103.25:1241671:5.6:2,55:101.9:969545:6.1:1,55:100.9:1311767:6.25:2,[56:101.72:1137907:6.25:0
QRVO_011720P110,U,U,U,U,U,U,U,U,3:103.7:1079263:8.78:0,3:103.75:941415:8.78:0,3:103.25:1241671:8.45:2,5:101.9:969545:8.45:0,5:100.9:1311767:9.6:1,[5:101.72:1137907:9.6:0
QRVO_011720P115,U,U,U,U,U,U,U,U,30:103.7:1079263:13.0:0,30:103.75:941415:13.0:0,30:103.25:1241671:12.35:2,30:101.9:969545:12.35:0,30:100.9:1311767:12.35:0,[30:101.72:1137907:12.35:0
QRVO_011720P120,U,U,U,U,U,U,U,U,20:103.7:1079263:17.0:0,20:103.75:941415:17.0:0,20:103.25:1241671:17.0:0,20:101.9:969545:17.0:0,20:100.9:1311767:17.0:0,[20:101.72:1137907:17.0:0
QRVO_011720P125,U,U,U,U,U,U,U,U,0:103.7:1079263:0.0:0,0:103.75:941415:0.0:0,0:103.25:1241671:0.0:0,0:101.9:969545:0.0:0,0:100.9:1311767:0.0:0,[0:101.72:1137907:0.0:0
QRVO_011720P77.5,U,U,U,U,U,U,U,U,64:103.7:1079263:0.45:0,64:103.75:941415:0.23:1,65:103.25:1241671:0.23:0,65:101.9:969545:0.23:0,65:100.9:1311767:0.23:0,[65:101.72:1137907:0.23:0
QRVO_011720P80,U,U,U,U,U,U,U,U,407:103.7:1079263:0.33:0,407:103.75:941415:0.33:0,407:103.25:1241671:0.33:0,407:101.9:969545:0.3:0,407:100.9:1311767:0.3:0,[407:101.72:1137907:0.3:0
QRVO_011720P82.5,U,U,U,U,U,U,U,U,255:103.7:1079263:0.55:0,255:103.75:941415:0.55:0,255:103.25:1241671:0.55:0,255:101.9:969545:0.55:0,255:100.9:1311767:0.55:0,[255:101.72:1137907:0.55:0
QRVO_011720P85,U,U,U,U,U,U,U,U,75:103.7:1079263:0.75:0,75:103.75:941415:0.75:0,75:103.25:1241671:0.75:0,75:101.9:969545:0.47:0,75:100.9:1311767:0.47:0,[75:101.72:1137907:0.47:0
QRVO_011720P87.5,U,U,U,U,U,U,U,U,430:103.7:1079263:0.9:0,430:103.75:941415:0.9:0,430:103.25:1241671:0.9:0,430:101.9:969545:0.76:685,1115:100.9:1311767:0.76:0,[1115:101.72:1137907:0.76:0
QRVO_011720P90,U,U,U,U,U,U,U,U,134:103.7:1079263:1.0:65,165:103.75:941415:0.91:16,180:103.25:1241671:0.95:5,192:101.9:969545:0.95:5,192:100.9:1311767:0.95:0,[192:101.72:1137907:0.95:0
QRVO_011720P92.5,U,U,U,U,U,U,U,U,52:103.7:1079263:1.4:5,52:103.75:941415:1.4:0,52:103.25:1241671:1.3:10,53:101.9:969545:1.55:825,866:100.9:1311767:1.55:0,[866:101.72:1137907:1.46:5
QRVO_011720P95,U,U,U,U,U,U,U,U,115:103.7:1079263:1.85:3,116:103.75:941415:1.86:5,115:103.25:1241671:1.9:46,114:101.9:969545:1.72:0,114:100.9:1311767:1.72:0,[114:101.72:1137907:2.04:1
QRVO_011720P97.5,U,U,U,U,U,U,U,U,770:103.7:1079263:3.2:0,770:103.75:941415:3.2:0,770:103.25:1241671:2.55:5,769:101.9:969545:2.4:2,769:100.9:1311767:2.4:0,[769:101.72:1137907:2.4:0
QRVO_011720P130,U,U,U,U,U,U,U,U,U,U,0:103.25:1241671:0.0:0,0:101.9:969545:0.0:0,0:100.9:1311767:0.0:0,[0:101.72:1137907:0.0:0
QRVO_011720P135,U,U,U,U,U,U,U,U,U,U,0:103.25:1241671:0.0:0,0:101.9:969545:0.0:0,0:100.9:1311767:0.0:0,[0:101.72:1137907:0.0:0
QRVO_011720P140,U,U,U,U,U,U,U,U,U,U,0:103.25:1241671:0.0:0,0:101.9:969545:0.0:0,0:100.9:1311767:0.0:0,[0:101.72:1137907:0.0:0
QRVO_011720P145,U,U,U,U,U,U,U,U,U,U,0:103.25:1241671:0.0:0,0:101.9:969545:0.0:0,0:100.9:1311767:0.0:0,[0:101.72:1137907:0.0:0
QRVO_011720P150,U,U,U,U,U,U,U,U,U,U,0:103.25:1241671:0.0:0,0:101.9:969545:0.0:0,0:100.9:1311767:0.0:0,[0:101.72:1137907:0.0:0
