Symbol,20191023,20191024,20191025,20191028,20191029,20191030,20191031,20191101,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191119,20191120,20191121,20191122
AAPL_112219C245,713,696:243.58,688:246.58,777:249.05,760:243.29,1417:243.26,1471:247.87,1432:255.82,1454:257.5,1429:257.1132,1417:257.24,1442:259.43:23692625:15.2:163,1396:259.78:14321030:14.94:54,1381:261.85:17977456:17.15:166,1469:261.72:18707605:17.1:49,1472:264.26:23003875:19.95:173,1470:262.64:21334111:18.25:63,1482:265.17:20776877:20.45:119,1523:267.1:21677338:22.15:100,1474:266.29:18678302:21.5:83,1487:261.44:16973993:16.8:42,1449:262.08:16676013:16.55:48,1396:261.78:16115226:16.34:213
AAPL_112219C247.5,356,385:243.58,393:246.58,479:249.05,578:243.29,718:243.26,692:247.87,689:255.82,781:257.5,771:257.1132,758:257.24,781:259.43:23692625:13.08:212,791:259.78:14321030:13.23:43,795:261.85:17977456:14.97:146,791:261.72:18707605:15.05:71,730:264.26:23003875:17.2:190,665:262.64:21334111:15.5:12,660:265.17:20776877:17.75:158,693:267.1:21677338:19.65:89,677:266.29:18678302:19.2:186,608:261.44:16973993:15.13:83,589:262.08:16676013:14.95:41,585:261.78:16115226:13.85:264
AAPL_112219C250,773,819:243.58,894:246.58,942:249.05,973:243.29,1160:243.26,1408:247.89,1545:255.82,1365:257.5,1353:257.1132,1368:257.24,1381:259.43:23692625:10.65:326,1417:259.78:14321030:11.0:186,1378:261.85:17977456:12.6:282,1292:261.72:18707605:12.43:259,1155:264.26:23003875:15.1:273,1209:262.64:21334111:13.25:135,1216:265.17:20776877:15.9:199,1227:267.1:21677338:17.15:832,1397:266.29:18678302:16.4:204,1354:261.44:16973993:12.9:699,1508:262.08:16676013:12.35:1875,2005:261.78:16115226:11.57:383
AAPL_112219C252.5,153,200:243.58,217:246.58,232:249.05,270:243.29,762:243.26,803:247.89,1254:255.82,1335:257.5,723:257.1132,723:257.24,736:259.43:23692625:7.85:140,741:259.78:14321030:8.7:40,735:261.85:17977456:10.45:136,714:261.72:18707605:10.35:290,685:264.26:23003875:12.66:99,695:262.64:21334111:11.1:104,655:265.17:20776877:13.07:235,729:267.1:21677338:14.37:101,746:266.29:18678302:14.3:145,777:261.44:16973993:10.17:198,751:262.08:16676013:9.95:81,721:261.78:16115226:9.2:450
AAPL_112219C255,361,548:243.58,559:246.58,839:249.05,991:243.29,982:243.26,1014:247.89,1302:255.82,1555:257.5,1614:257.1132,1655:257.24,1676:259.43:23692625:6.3:941,1889:259.78:14321030:6.71:516,1901:261.85:17977456:8.35:864,1970:261.72:18707605:8.2:522,2020:264.26:23003875:10.23:469,2104:262.64:21334111:8.75:830,2150:265.17:20776877:10.98:788,2515:267.1:21677338:12.15:263,2448:266.29:18678302:11.32:691,2468:261.44:16973993:7.85:2546,3178:262.08:16676013:7.54:322,2877:261.78:16115226:6.5:4050
AAPL_112219C257.5,16,47:243.58,202:246.58,204:249.05,239:243.29,269:243.26,523:247.89,342:255.82,356:257.5,962:257.1132,1132:257.24,1721:259.43:23692625:4.6:1441,1715:259.78:14321030:5.02:699,1832:261.85:17977456:6.3:795,1730:261.72:18707605:6.05:472,1634:264.26:23003875:8.22:744,1464:262.64:21334111:6.5:365,1484:265.17:20776877:8.4:604,1724:267.1:21677338:9.79:400,1668:266.29:18678302:9.2:182,1594:261.44:16973993:5.55:1044,1760:262.08:16676013:5.15:468,1602:261.78:16115226:4.38:881
AAPL_112219C260,215,227:243.58,221:246.58,347:249.05,408:243.29,491:243.26,632:247.88,749:255.82,957:257.5,1472:257.1132,1425:257.24,1561:259.43:23692625:3.38:5309,2062:259.78:14321030:3.55:8096,7008:261.85:17977456:4.62:3517,7177:261.72:18707605:4.3:6026,4873:264.26:23003875:6.2:2536,4214:262.64:21334111:4.59:3503,4939:265.17:20776877:6.55:7970,8648:267.1:21677338:7.57:4243,9150:266.29:18678302:6.72:3465,7370:261.44:16973993:3.6:9459,6020:262.08:16676013:3.12:7598,6840:261.78:16115226:1.99:26141
AAPL_112219C265,504,633:243.58,649:246.58,684:249.05,737:243.29,740:243.26,761:247.8661,759:255.82,1039:257.5,1205:257.1132,1319:257.24,1701:259.43:23692625:1.4:1640,2016:259.78:14321030:1.53:3490,3648:261.85:17977456:2.07:5969,6270:261.72:18707605:1.83:6431,8070:264.26:23003875:2.91:17967,8871:262.64:21334111:1.87:11368,11468:265.17:20776877:2.84:21830,13856:267.1:21677338:3.5:23446,13533:266.29:18678302:2.67:13081,13539:261.44:16973993:0.95:35604,15574:262.08:16676013:0.46:20518,15120:261.78:16115226:0.01:25691
AAPL_112219C270,39,43:243.58,84:246.58,107:249.05,179:243.29,220:243.26,351:247.84,404:255.82,718:257.5,1057:257.1132,1144:257.24,1159:259.43:23692625:0.55:769,1401:259.78:14321030:0.56:531,1445:261.85:17977456:0.77:1350,1936:261.72:18707605:0.62:1335,2064:264.26:23003875:1.12:5126,3912:262.64:21334111:0.65:10659,8315:265.17:20776877:0.87:11674,10409:267.1:21677338:0.99:23831,17106:266.29:18678302:0.55:20811,20478:261.44:16973993:0.16:16231,21718:262.08:16676013:0.06:8611,19674:261.78:16115226:0.01:2102
AAPL_112219C275,243,320:243.58,387:246.58,446:249.05,481:243.29,532:243.26,699:247.86,728:255.82,741:257.5,947:257.1132,984:257.24,1068:259.43:23692625:0.24:191,1076:259.78:14321030:0.25:536,1077:261.85:17977456:0.29:1485,1820:261.72:18707605:0.23:2145,3385:264.26:23003875:0.39:3112,3111:262.64:21334111:0.24:1173,3555:265.17:20776877:0.24:6211,7825:267.1:21677338:0.22:9703,14134:266.29:18678302:0.1:6831,16597:261.44:16973993:0.03:6582,17077:262.08:16676013:0.02:1210,17212:261.78:16115226:0.01:765
AAPL_112919C220,131,143:243.58,149:246.58,161:249.05,171:243.29,175:243.26,183:247.86,198:255.82,243:257.5,267:257.1132,237:257.24,6:259.43:23692625:38.85:1,6:259.78:14321030:38.85:0,6:261.85:17977456:38.85:0,6:261.72:18707605:38.85:0,6:264.26:23003875:38.85:0,6:262.64:21334111:38.85:0,6:265.17:20776877:38.85:0,6:267.1:21677338:38.85:0,6:266.29:18678302:46.16:1,7:261.44:16973993:43.6:102,107:262.08:16676013:42.84:1,108:261.78:16115226:41.39:19
AAPL_112919C222.5,47,48:243.58,51:246.58,53:249.05,91:243.29,96:243.26,114:247.89,124:255.82,141:257.5,140:257.1132,151:257.24,68:259.43:23692625:36.42:15,70:259.78:14321030:36.42:0,70:261.85:17977456:39.73:27,70:261.72:18707605:39.73:0,70:264.26:23003875:39.73:0,70:262.64:21334111:39.73:0,70:265.17:20776877:42.0:2,68:267.1:21677338:42.0:0,68:266.29:18678302:44.49:16,68:261.44:16973993:42.5:25,90:262.08:16676013:42.5:0,90:261.78:16115226:39.7:1
AAPL_112919C225,79,84:243.58,84:246.58,101:249.05,105:243.29,146:243.26,148:247.9,149:255.82,148:257.5,144:257.1132,135:257.24,24:259.43:23692625:34.2:5,24:259.78:14321030:33.48:1,24:261.85:17977456:33.48:0,24:261.72:18707605:37.0:151,81:264.26:23003875:38.58:1,82:262.64:21334111:38.58:0,82:265.17:20776877:39.85:1,83:267.1:21677338:39.85:0,83:266.29:18678302:42.25:7,88:261.44:16973993:42.25:0,88:262.08:16676013:37.35:2,90:261.78:16115226:36.84:20
AAPL_112919C227.5,110,111:243.58,118:246.58,123:249.05,122:243.29,121:243.26,121:247.9,148:255.82,156:257.5,143:257.1132,145:257.24,4:259.43:23692625:29.15:0,2:259.78:14321030:29.15:0,2:261.85:17977456:29.15:0,2:261.72:18707605:29.15:0,2:264.26:23003875:29.15:0,2:262.64:21334111:29.15:0,2:265.17:20776877:29.15:0,2:267.1:21677338:29.15:0,2:266.29:18678302:38.94:2,4:261.44:16973993:38.94:0,4:262.08:16676013:38.94:0,4:261.78:16115226:34.83:2
AAPL_112919C230,289,264:243.58,252:246.58,257:249.05,270:243.29,275:243.26,277:247.9,312:255.82,298:257.5,297:257.1132,286:257.24,19:259.43:23692625:30.5:8,19:259.78:14321030:30.5:0,18:261.85:17977456:32.45:5,22:261.72:18707605:32.05:4,23:264.26:23003875:35.0:2,24:262.64:21334111:35.0:0,24:265.17:20776877:35.2:10,34:267.1:21677338:36.95:1,35:266.29:18678302:36.95:0,35:261.44:16973993:32.28:1,35:262.08:16676013:33.47:1,36:261.78:16115226:32.41:1
AAPL_112919C232.5,67,68:243.58,70:246.58,69:249.05,72:243.29,72:243.26,74:247.9,111:255.82,112:257.5,111:257.1132,108:257.24,39:259.43:23692625:28.3:9,34:259.78:14321030:28.3:0,34:261.85:17977456:28.3:0,34:261.72:18707605:28.3:0,34:264.26:23003875:31.6:2,32:262.64:21334111:31.6:0,32:265.17:20776877:31.6:0,32:267.1:21677338:33.7:13,32:266.29:18678302:34.57:43,48:261.44:16973993:34.57:0,48:262.08:16676013:31.1:1,48:261.78:16115226:28.65:19
AAPL_112919C235,567,628:243.58,633:246.58,630:249.05,643:243.29,651:243.26,665:247.93,663:255.82,629:257.5,626:257.1132,618:257.24,613:259.43:23692625:24.75:19,612:259.78:14321030:25.55:1,612:261.85:17977456:27.2:5,607:261.72:18707605:27.2:0,607:264.26:23003875:29.89:8,607:262.64:21334111:28.27:6,611:265.17:20776877:29.79:2,610:267.1:21677338:32.23:4,609:266.29:18678302:31.56:1,609:261.44:16973993:29.17:45,605:262.08:16676013:27.0:1,604:261.78:16115226:27.45:4
AAPL_112919C237.5,254,251:243.58,239:246.58,244:249.05,212:243.29,235:243.26,242:247.9,244:255.82,234:257.5,260:257.1132,260:257.24,260:259.43:23692625:22.95:8,256:259.78:14321030:21.55:1,256:261.85:17977456:24.9:55,240:261.72:18707605:25.05:12,233:264.26:23003875:27.32:26,244:262.64:21334111:25.82:2,244:265.17:20776877:25.82:0,244:267.1:21677338:29.55:11,243:266.29:18678302:29.0:1,243:261.44:16973993:24.3:78,241:262.08:16676013:24.63:1,241:261.78:16115226:24.9:3
AAPL_112919C240,649,645:243.58,644:246.58,651:249.05,657:243.29,670:243.26,703:247.9,687:255.82,711:257.5,684:257.1132,649:257.24,1068:259.43:23692625:19.95:67,1072:259.78:14321030:20.2:17,1071:261.85:17977456:21.6:5,1069:261.72:18707605:22.55:14,1061:264.26:23003875:25.05:72,1057:262.64:21334111:23.4:17,1057:265.17:20776877:25.35:20,U:267.1:21677338::,1064:266.29:18678302:26.86:24,1071:261.44:16973993:21.85:29,1068:262.08:16676013:22.2:6,1071:261.78:16115226:21.57:63
AAPL_112919C242.5,386,390:243.58,408:246.58,495:249.05,484:243.29,498:243.26,505:247.91,550:255.82,540:257.5,508:257.1132,487:257.24,493:259.43:23692625:17.46:25,482:259.78:14321030:17.78:62,433:261.85:17977456:20.2:8,431:261.72:18707605:20.0:22,420:264.26:23003875:22.6:21,420:262.64:21334111:20.95:10,430:265.17:20776877:23.15:4,429:267.1:21677338:25.0:5,428:266.29:18678302:24.75:29,437:261.44:16973993:19.55:3,436:262.08:16676013:21.35:1,435:261.78:16115226:19.12:37
AAPL_112919C245,467,565:243.58,605:246.58,617:249.05,615:243.29,767:243.26,1158:247.9001,1053:255.82,817:257.5,804:257.1132,795:257.24,801:259.43:23692625:14.65:89,762:259.78:14321030:15.95:35,744:261.85:17977456:17.48:19,728:261.72:18707605:17.41:114,723:264.26:23003875:20.15:35,709:262.64:21334111:18.6:9,708:265.17:20776877:20.25:47,695:267.1:21677338:22.52:59,723:266.29:18678302:21.6:45,743:261.44:16973993:17.48:88,700:262.08:16676013:17.35:17,688:261.78:16115226:17.06:52
AAPL_112919C247.5,665,716:243.58,720:246.58,781:249.05,785:243.29,786:243.26,835:247.9293,1021:255.82,983:257.5,702:257.1132,701:257.24,702:259.43:23692625:13.47:33,684:259.78:14321030:13.5:28,684:261.85:17977456:15.25:45,677:261.72:18707605:14.95:62,668:264.26:23003875:17.16:225,750:262.64:21334111:16.05:6,749:265.17:20776877:17.95:50,766:267.1:21677338:20.27:133,660:266.29:18678302:20.5:9,663:261.44:16973993:15.1:28,660:262.08:16676013:16.19:2,662:261.78:16115226:14.32:18
AAPL_112919C250,663,700:243.58,732:246.58,788:249.05,915:243.29,1132:243.26,1375:247.91,1523:255.82,1341:257.5,1283:257.1132,1291:257.24,1286:259.43:23692625:10.75:162,1249:259.78:14321030:11.5:181,1259:261.85:17977456:13.15:263,1345:261.72:18707605:13.05:429,1329:264.26:23003875:15.1:239,1431:262.64:21334111:13.65:310,1436:265.17:20776877:16.0:146,1417:267.1:21677338:17.54:263,1208:266.29:18678302:16.75:52,1181:261.44:16973993:13.5:231,1179:262.08:16676013:12.7:104,1227:261.78:16115226:11.5:537
AAPL_112919C252.5,65,65:243.58,89:246.58,200:249.05,346:243.29,359:243.26,390:247.92,459:255.82,480:257.5,452:257.1132,447:257.24,451:259.43:23692625:8.8:74,415:259.78:14321030:9.2:44,414:261.85:17977456:10.75:56,407:261.72:18707605:10.62:2002,2342:264.26:23003875:11.75:42,2348:262.64:21334111:11.45:49,2383:265.17:20776877:13.85:50,2373:267.1:21677338:15.1:63,2385:266.29:18678302:14.61:71,2406:261.44:16973993:10.96:102,2437:262.08:16676013:10.75:85,2468:261.78:16115226:10.1:637
AAPL_112919C255,453,422:243.58,467:246.58,585:249.05,690:243.29,796:243.26,862:247.92,1061:255.82,1165:257.5,1298:257.1132,1398:257.24,1585:259.43:23692625:6.9:441,1387:259.78:14321030:7.28:229,1401:261.85:17977456:8.95:262,1356:261.72:18707605:8.6:192,1468:264.26:23003875:10.97:748,1621:262.64:21334111:9.2:705,1617:265.17:20776877:11.47:280,1696:267.1:21677338:12.8:262,1706:266.29:18678302:12.3:278,1711:261.44:16973993:8.72:735,1989:262.08:16676013:8.6:142,1970:261.78:16115226:7.8:652
AAPL_112919C257.5,30,30:243.58,136:246.58,230:249.05,239:243.29,178:243.26,274:247.92,315:255.82,529:257.5,859:257.1132,782:257.24,850:259.43:23692625:5.4:404,824:259.78:14321030:5.65:208,868:261.85:17977456:7.05:361,752:261.72:18707605:6.75:148,751:264.26:23003875:8.84:177,696:262.64:21334111:7.4:162,632:265.17:20776877:9.27:213,650:267.1:21677338:10.5:138,634:266.29:18678302:9.57:154,624:261.44:16973993:6.65:337,680:262.08:16676013:6.56:235,828:261.78:16115226:5.65:565
AAPL_112919C260,224,268:243.58,257:246.58,301:249.05,748:243.29,920:243.26,1035:247.925,812:255.82,987:257.5,1117:257.1132,1113:257.24,1068:259.43:23692625:3.88:996,1513:259.78:14321030:4.3:1616,2708:261.85:17977456:5.34:1499,3107:261.72:18707605:4.9:1107,3084:264.26:23003875:7.0:886,2876:262.64:21334111:5.4:507,3074:265.17:20776877:7.3:1658,2364:267.1:21677338:8.3:1125,2558:266.29:18678302:7.64:603,2639:261.44:16973993:4.9:2607,3016:262.08:16676013:4.69:801,4239:261.78:16115226:3.8:7857
AAPL_112919C265,194,199:243.58,327:246.58,476:249.05,433:243.29,493:243.26,526:247.92,664:255.82,653:257.5,781:257.1132,1050:257.24,1323:259.43:23692625:2.0:1119,1601:259.78:14321030:2.01:2366,3597:261.85:17977456:2.74:1078,3631:261.72:18707605:2.54:1004,3760:264.26:23003875:3.8:2769,3713:262.64:21334111:2.7:6963,6410:265.17:20776877:3.87:6876,6261:267.1:21677338:4.45:5726,6188:266.29:18678302:3.93:6550,6519:261.44:16973993:2.15:13051,8810:262.08:16676013:2.03:10474,9869:261.78:16115226:1.21:13664
AAPL_112919C270,282,283:243.58,328:246.58,403:249.05,363:243.29,334:243.26,690:247.92,702:255.82,718:257.5,711:257.1132,789:257.24,789:259.43:23692625:0.9:411,1080:259.78:14321030:0.91:114,1106:261.85:17977456:1.25:687,1549:261.72:18707605:1.06:371,1739:264.26:23003875:1.89:10461,9225:262.64:21334111:1.18:9656,4323:265.17:20776877:1.73:2731,5030:267.1:21677338:1.91:4127,5534:266.29:18678302:1.55:6508,6964:261.44:16973993:0.74:5609,7546:262.08:16676013:0.66:3683,8313:261.78:16115226:0.26:6913
AAPL_112919C275,135,147:243.58,161:246.58,338:249.05,368:243.29,446:243.26,460:247.95,454:255.82,458:257.5,405:257.1132,492:257.24,502:259.43:23692625:0.37:359,566:259.78:14321030:0.4:1052,1535:261.85:17977456:0.56:158,1626:261.72:18707605:0.43:404,1927:264.26:23003875:0.84:1836,3282:262.64:21334111:0.49:442,3257:265.17:20776877:0.68:2003,2850:267.1:21677338:0.66:3664,4091:266.29:18678302:0.5:3356,4041:261.44:16973993:0.26:1409,6497:262.08:16676013:0.2:649,6820:261.78:16115226:0.08:2369
AAPL_122019C195,849,847:243.58,850:246.58,852:249.05,859:243.29,861:243.26,862:247.95,888:255.82,889:257.5,876:257.1132,855:257.24,16:259.43:23692625:64.22:5,17:259.78:14321030:64.66:1,17:261.85:17977456:64.66:0,17:261.72:18707605:64.66:0,17:264.26:23003875:64.66:0,17:262.64:21334111:68.3:11,25:265.17:20776877:68.3:0,25:267.1:21677338:68.3:0,25:266.29:18678302:68.3:0,25:261.44:16973993:70.58:1,25:262.08:16676013:70.58:0,25:261.78:16115226:70.58:0
AAPL_122019C200,1523,1540:243.58,1546:246.58,1516:249.05,1531:243.29,1536:243.26,1518:247.95,1559:255.82,1565:257.5,1543:257.1132,1510:257.24,332:259.43:23692625:59.68:35,322:259.78:14321030:60.35:34,333:261.85:17977456:61.15:8,334:261.72:18707605:62.15:140,407:264.26:23003875:64.2:21,400:262.64:21334111:63.77:2,398:265.17:20776877:65.8:33,U:267.1:21677338::,404:266.29:18678302:66.75:109,303:261.44:16973993:62.23:21,323:262.08:16676013:63.62:1,324:261.78:16115226:62.5:13
AAPL_122019C205,1248,1253:243.58,1257:246.58,1259:249.05,1253:243.29,1255:243.26,1142:247.91,1139:255.82,1137:257.5,1141:257.1132,1141:257.24,439:259.43:23692625:55.24:26,420:259.78:14321030:53.9:6,420:261.85:17977456:53.9:0,420:261.72:18707605:58.01:12,419:264.26:23003875:58.57:11,419:262.64:21334111:58.57:0,419:265.17:20776877:60.2:2,418:267.1:21677338:62.46:4,417:266.29:18678302:62.46:0,417:261.44:16973993:62.46:0,417:262.08:16676013:58.0:50,402:261.78:16115226:56.78:101
AAPL_122019C210,2234,2221:243.58,2113:246.58,2115:249.05,2124:243.29,2129:243.26,2131:247.9,2068:255.82,2003:257.5,1946:257.1132,1942:257.24,1594:259.43:23692625:49.4:41,1594:259.78:14321030:50.65:7,1593:261.85:17977456:52.65:46,1582:261.72:18707605:52.15:1,1581:264.26:23003875:54.55:71,1585:262.64:21334111:53.54:73,1546:265.17:20776877:56.05:60,1528:267.1:21677338:57.62:10,1523:266.29:18678302:56.9:41,1501:261.44:16973993:51.97:16,1491:262.08:16676013:52.2:49,1443:261.78:16115226:51.82:101
AAPL_122019C215,3170,3202:243.58,3202:246.58,3177:249.05,3107:243.29,3112:243.26,3091:247.9,3116:255.82,3053:257.5,2985:257.1132,2948:257.24,2841:259.43:23692625:44.9:32,2841:259.78:14321030:45.15:6,2839:261.85:17977456:47.64:33,2811:261.72:18707605:47.6:34,2806:264.26:23003875:50.0:3,2803:262.64:21334111:48.68:12,2799:265.17:20776877:51.05:159,2693:267.1:21677338:52.47:8,2685:266.29:18678302:51.7:2,2684:261.44:16973993:48.0:8,2680:262.08:16676013:47.42:1,2679:261.78:16115226:47.81:10
AAPL_122019C220,13886,13916:243.58,13740:246.58,13970:249.05,13963:243.29,13947:243.26,14071:247.895,14118:255.82,14115:257.5,13853:257.1132,13766:257.24,13405:259.43:23692625:40.02:208,13356:259.78:14321030:40.92:18,13337:261.85:17977456:42.95:112,13240:261.72:18707605:43.35:21,13240:264.26:23003875:43.65:35,13227:262.64:21334111:43.8:5,13226:265.17:20776877:45.83:45,13219:267.1:21677338:47.75:244,13012:266.29:18678302:47.25:39,12987:261.44:16973993:43.5:28,12972:262.08:16676013:42.9:21,12967:261.78:16115226:42.43:18
AAPL_122019C225,4360,4355:243.58,4322:246.58,4157:249.05,3992:243.29,3937:243.26,3916:247.88,3983:255.82,3957:257.5,4071:257.1132,4043:257.24,3965:259.43:23692625:35.15:77,3933:259.78:14321030:34.6:1,3932:261.85:17977456:37.92:151,3909:261.72:18707605:38.07:47,3884:264.26:23003875:40.15:177,3773:262.64:21334111:38.95:104,3790:265.17:20776877:41.05:150,3668:267.1:21677338:43.17:81,3663:266.29:18678302:42.65:225,3722:261.44:16973993:38.5:113,3779:262.08:16676013:38.01:187,3586:261.78:16115226:36.75:142
AAPL_122019C230,8249,8412:243.58,8723:246.58,8693:249.05,8617:243.29,8607:243.26,8555:247.865,8600:255.82,8579:257.5,8422:257.1132,7649:257.24,7560:259.43:23692625:29.9:84,7547:259.78:14321030:31.25:298,7610:261.85:17977456:33.3:124,7617:261.72:18707605:33.12:87,7590:264.26:23003875:35.65:185,7581:262.64:21334111:33.83:64,7555:265.17:20776877:35.89:65,7571:267.1:21677338:37.96:91,7523:266.29:18678302:37.45:26,7507:261.44:16973993:33.65:119,7427:262.08:16676013:32.95:8,7425:261.78:16115226:32.0:15
AAPL_122019C235,15989,15863:243.58,15744:246.58,15143:249.05,14999:243.29,14573:243.26,14454:247.865,14169:255.82,14019:257.5,14016:257.1132,13916:257.24,13852:259.43:23692625:25.07:254,13745:259.78:14321030:26.49:705,13907:261.85:17977456:28.5:198,13877:261.72:18707605:28.25:122,13847:264.26:23003875:30.7:69,13846:262.64:21334111:29.0:224,13899:265.17:20776877:31.55:146,13823:267.1:21677338:33.07:185,13886:266.29:18678302:32.45:114,13897:261.44:16973993:28.35:100,13809:262.08:16676013:28.85:61,13819:261.78:16115226:27.77:25
AAPL_122019C240,8548,9069:243.58,8976:246.58,8589:249.05,8516:243.29,8185:243.26,8206:247.859,8375:255.82,7835:257.5,7703:257.1132,7594:257.24,7204:259.43:23692625:21.17:1003,7596:259.78:14321030:22.0:402,7507:261.85:17977456:23.75:204,7472:261.72:18707605:23.45:125,7459:264.26:23003875:26.18:267,7392:262.64:21334111:24.31:263,7356:265.17:20776877:26.74:157,7302:267.1:21677338:28.22:196,7257:266.29:18678302:28.05:90,7256:261.44:16973993:24.2:134,7254:262.08:16676013:23.75:228,7274:261.78:16115226:22.6:103
